system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,NDVI,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,year,.geo
1_2_LE07_223066_20160913,9.0,9.0,1.00603,2_19_0c,5.302,3.216,4.215,,,LE07_L1TP_223066_20160913_20161009_01_T1,1.476006446E12,0.5199696876077843,generate_pixel_qa_1.5.0,LANDSAT_7,2016-09-13T13:27:47.9242074Z,66.282356,29.02457,LEDAPS_3.2.0,223.0,66.0,377213746,[NDVI],<Element>,"LinearRing(-50.48399018858227,-9.353898042683692, -50.327136987903685,-9.376739152123426, -48.749459198610325,-9.602328469174777, -48.73890665493631,-9.602558830366789, -48.73600893278369,-9.60022689474851, -48.72500560599098,-9.550792537219445, -48.5414503372079,-8.69071628573227, -48.40457707115174,-8.048265174440608, -48.393723866458096,-7.995984448975899, -48.40411692598929,-7.987692264676391, -48.45179303541597,-7.9809541496248695, -49.165439793328176,-7.879545329442459, -50.13014628228219,-7.740411815135571, -50.136235072206446,-7.747962439949289, -50.15782294575994,-7.842765219425094, -50.26577824711109,-8.33355832491324, -50.440856213785935,-9.135394641982652, -50.47258373736608,-9.281965831260505, -50.47990934899041,-9.316444046956025, -50.48366533421783,-9.340551313135325, -50.48399018858227,-9.353898042683692)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20160913,1.47377326792E12,1522144868023026,2016,"{""type"":""Polygon"",""coordinates"":[[[-50.483990188582275,-9.353898042683694],[-50.327136987903685,-9.376739152123424],[-48.749459198610325,-9.60232846917478],[-48.73890665493631,-9.602558830366787],[-48.73600893278369,-9.60022689474851],[-48.72500560599099,-9.550792537219444],[-48.541450337207905,-8.69071628573227],[-48.40457707115174,-8.048265174440608],[-48.3937238664581,-7.995984448975899],[-48.4041169259893,-7.987692264676392],[-48.45179303541597,-7.9809541496248695],[-49.165439793328176,-7.879545329442459],[-50.13014628228219,-7.740411815135571],[-50.13623507220645,-7.747962439949291],[-50.15782294575994,-7.842765219425094],[-50.2657782471111,-8.33355832491324],[-50.44085621378594,-9.13539464198265],[-50.47258373736609,-9.281965831260505],[-50.47990934899041,-9.316444046956025],[-50.48366533421783,-9.340551313135325],[-50.483990188582275,-9.353898042683694]]]}"
1_2_LE07_223066_20161015,11.0,11.0,0.997006,2_19_0c,4.99,3.073,3.931,,,LE07_L1TP_223066_20161015_20161110_01_T1,1.478790878E12,0.7117440384212758,generate_pixel_qa_1.5.0,LANDSAT_7,2016-10-15T13:27:50.1797610Z,92.129837,23.635895,LEDAPS_3.2.0,223.0,66.0,370809957,[NDVI],<Element>,"LinearRing(-48.6022148551214,-7.9675320388149435, -49.4928597721707,-7.836904216675912, -50.15175993705562,-7.738979251145245, -50.15691109680487,-7.745284571826063, -50.16422118926637,-7.771680226510273, -50.20630368038378,-7.96116583237122, -50.47110284256204,-9.175869499573015, -50.50858121968842,-9.348384451045549, -50.50400879371809,-9.35206370559423, -48.760352744615645,-9.608720190657039, -48.756228156506275,-9.597300963677819, -48.74852864965424,-9.562797845632092, -48.68045100545637,-9.24376526825274, -48.586767831909704,-8.804200896017909, -48.493171242075555,-8.36466332493919, -48.43451298625734,-8.088847911004365, -48.421838877979056,-8.028311714432414, -48.4165524058617,-8.00247780835944, -48.41773183104346,-7.994332419887402, -48.6022148551214,-7.9675320388149435)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20161015,1.47653807018E12,1522144868419723,2016,"{""type"":""Polygon"",""coordinates"":[[[-48.6022148551214,-7.9675320388149435],[-49.49285977217071,-7.836904216675912],[-50.15175993705562,-7.738979251145245],[-50.15691109680487,-7.745284571826063],[-50.16422118926637,-7.771680226510273],[-50.20630368038378,-7.96116583237122],[-50.47110284256205,-9.175869499573015],[-50.50858121968842,-9.348384451045549],[-50.504008793718086,-9.35206370559423],[-48.760352744615645,-9.608720190657039],[-48.75622815650627,-9.597300963677819],[-48.74852864965424,-9.562797845632094],[-48.68045100545637,-9.24376526825274],[-48.586767831909704,-8.804200896017909],[-48.493171242075555,-8.36466332493919],[-48.434512986257346,-8.088847911004365],[-48.421838877979056,-8.028311714432414],[-48.41655240586171,-8.00247780835944],[-48.41773183104346,-7.994332419887404],[-48.6022148551214,-7.9675320388149435]]]}"
1_2_LE07_223066_20161031,12.0,12.0,0.992632,2_19_0c,5.208,4.058,3.265,,,LE07_L1TP_223066_20161031_20161126_01_T1,1.480157671E12,0.7801867507536256,generate_pixel_qa_1.5.0,LANDSAT_7,2016-10-31T13:27:45.4069875Z,106.076103,23.617943,LEDAPS_3.2.0,223.0,66.0,359852012,[NDVI],<Element>,"LinearRing(-48.75959309061661,-7.937499713520055, -50.14299082874821,-7.738289054262001, -50.14820961360029,-7.745549614245016, -50.1547004988516,-7.7713932746261145, -50.226191866246246,-8.094113167818827, -50.400576312583894,-8.891939937029766, -50.488131836281475,-9.296641319673073, -50.49709390877848,-9.339843417589552, -50.4953754516594,-9.351949414653813, -50.18748146488091,-9.396795345077722, -48.76108251576384,-9.600779872132614, -48.7506613561861,-9.600712236103554, -48.74749696381919,-9.598972470098227, -48.725780876918904,-9.498055181753367, -48.68097613938256,-9.288506313383253, -48.55410307844725,-8.693373347660485, -48.42738025526043,-8.098291389053111, -48.40943091589876,-8.011967199118025, -48.40592455250477,-7.994472752662096, -48.41630293436015,-7.986191715311148, -48.58511182614875,-7.9622810620999624, -48.75959309061661,-7.937499713520055)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20161031,1.47792046541E12,1522144869171493,2016,"{""type"":""Polygon"",""coordinates"":[[[-48.75959309061662,-7.937499713520055],[-50.142990828748204,-7.738289054262003],[-50.14820961360028,-7.745549614245014],[-50.1547004988516,-7.7713932746261145],[-50.22619186624625,-8.094113167818827],[-50.4005763125839,-8.891939937029766],[-50.488131836281475,-9.296641319673073],[-50.49709390877848,-9.33984341758955],[-50.4953754516594,-9.351949414653813],[-50.18748146488091,-9.396795345077722],[-48.76108251576384,-9.600779872132614],[-48.75066135618609,-9.600712236103556],[-48.74749696381919,-9.598972470098229],[-48.72578087691891,-9.498055181753369],[-48.68097613938256,-9.288506313383253],[-48.55410307844725,-8.693373347660485],[-48.42738025526043,-8.098291389053113],[-48.40943091589876,-8.011967199118027],[-48.40592455250477,-7.994472752662096],[-48.416302934360154,-7.986191715311148],[-48.58511182614875,-7.962281062099964],[-48.75959309061662,-7.937499713520055]]]}"
1_2_LE07_223066_20170409,2.0,2.0,1.001655,2_19_0c,5.0,3.258,3.793,,,LE07_L1TP_223066_20170409_20170505_01_T1,1.493976015E12,0.7837693672454507,generate_pixel_qa_1.5.0,LANDSAT_7,2017-04-09T13:27:23.2964847Z,60.215057,32.360672,LEDAPS_3.2.0,223.0,66.0,302392324,[NDVI],<Element>,"LinearRing(-48.39553747092406,-8.058238135189777, -48.388413908962434,-8.023762737739515, -48.38310880457334,-7.997545688508964, -48.39330835555817,-7.989181691553833, -49.30425640894127,-7.8595149117924015, -50.12112028037769,-7.74145828151938, -50.12616871888775,-7.74876382931599, -50.13481556340775,-7.783564074166404, -50.22572383537478,-8.196998526133994, -50.3595217985304,-8.808027955335138, -50.40609252068762,-9.023548762753038, -50.46952690067972,-9.317239199801218, -50.47414105476239,-9.342798456497961, -50.472419130376196,-9.354922651351249, -48.73817142638515,-9.603939845720573, -48.72825774076987,-9.603546856482577, -48.72419955316715,-9.602078271373372, -48.5807702128495,-8.929285543796535, -48.44676899332151,-8.299843867503899, -48.39553747092406,-8.058238135189777)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170409,1.4917444433E12,1522144874611984,2017,"{""type"":""Polygon"",""coordinates"":[[[-48.39553747092406,-8.058238135189777],[-48.388413908962434,-8.023762737739515],[-48.38310880457335,-7.997545688508964],[-48.39330835555816,-7.989181691553831],[-49.30425640894127,-7.8595149117924015],[-50.12112028037769,-7.74145828151938],[-50.12616871888775,-7.74876382931599],[-50.13481556340774,-7.783564074166402],[-50.22572383537479,-8.196998526133994],[-50.3595217985304,-8.808027955335138],[-50.40609252068763,-9.023548762753038],[-50.469526900679725,-9.317239199801218],[-50.47414105476239,-9.342798456497961],[-50.472419130376196,-9.35492265135125],[-48.73817142638514,-9.603939845720573],[-48.72825774076987,-9.603546856482577],[-48.72419955316715,-9.602078271373372],[-48.58077021284951,-8.929285543796535],[-48.44676899332152,-8.2998438675039],[-48.39553747092406,-8.058238135189777]]]}"
1_2_LE07_223066_20170527,2.0,2.0,1.013272,2_19_0c,4.375,2.996,3.188,,,LE07_L1TP_223066_20170527_20170622_01_T1,1.498124053E12,0.7373661388473162,generate_pixel_qa_1.5.0,LANDSAT_7,2017-05-27T13:27:37.2063257Z,40.870018,39.976669,LEDAPS_3.2.0,223.0,66.0,282877580,[NDVI],<Element>,"LinearRing(-50.49212788793576,-9.35288633250743, -50.32186526397896,-9.37768365060769, -48.754391987011964,-9.601834107539256, -48.74574774687304,-9.601491868979029, -48.74175763405588,-9.599763770622591, -48.58262978208408,-8.853654402679052, -48.399980285968084,-7.9957558032551415, -48.41013087491758,-7.987431208942177, -48.6352819856323,-7.955591748766008, -49.232123826316695,-7.870609751225306, -50.13868656546066,-7.739802396822938, -50.14000382191187,-7.741121596608154, -50.14521238182155,-7.746886987629937, -50.15925398347461,-7.807493190327592, -50.19917417030596,-7.9882862810818684, -50.37807369188231,-8.806431071568106, -50.47202173965656,-9.240956045149678, -50.493266540628106,-9.34091653610412, -50.49212788793576,-9.35288633250743)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170527,1.49589165721E12,1522144876675220,2017,"{""type"":""Polygon"",""coordinates"":[[[-50.49212788793575,-9.35288633250743],[-50.32186526397896,-9.37768365060769],[-48.754391987011964,-9.601834107539254],[-48.74574774687304,-9.601491868979029],[-48.74175763405588,-9.599763770622593],[-48.58262978208408,-8.853654402679052],[-48.39998028596809,-7.995755803255143],[-48.41013087491758,-7.987431208942177],[-48.635281985632304,-7.955591748766008],[-49.23212382631669,-7.870609751225306],[-50.13868656546066,-7.739802396822938],[-50.14000382191187,-7.741121596608154],[-50.14521238182155,-7.746886987629937],[-50.15925398347461,-7.807493190327592],[-50.19917417030596,-7.9882862810818684],[-50.37807369188231,-8.806431071568108],[-50.47202173965656,-9.240956045149677],[-50.493266540628106,-9.34091653610412],[-50.49212788793575,-9.35288633250743]]]}"
1_2_LE07_223066_20170612,1.0,1.0,1.015504,2_19_0c,4.723,3.118,3.547,,,LE07_L1TP_223066_20170612_20170708_01_T1,1.499506005E12,0.7143989664777632,generate_pixel_qa_1.5.0,LANDSAT_7,2017-06-12T13:27:41.8231604Z,39.662788,41.706337,LEDAPS_3.2.0,223.0,66.0,288999558,[NDVI],<Element>,"LinearRing(-48.730720312092174,-7.94493587290406, -49.46946701216711,-7.836277353542898, -50.14856833371467,-7.735186895711017, -50.15283883564598,-7.742032674106541, -50.15555634139946,-7.750492936330934, -50.203844904152746,-7.9657728681881235, -50.2135606929394,-8.009206729956139, -50.3024144921057,-8.413941864856262, -50.503381772387996,-9.335227630338684, -50.502817205969926,-9.344268492961747, -50.50102966987377,-9.34810094526425, -48.75666003832266,-9.605280332906698, -48.75051513713344,-9.594302000227486, -48.743084830498404,-9.559779003910476, -48.68401047087929,-9.283645605202933, -48.54681010646959,-8.64154291927556, -48.409771068971814,-7.999448978368049, -48.411243592001526,-7.991517618621521, -48.42312255972804,-7.989771855089558, -48.730720312092174,-7.94493587290406)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170612,1.49727406182E12,1522144877541598,2017,"{""type"":""Polygon"",""coordinates"":[[[-48.730720312092174,-7.94493587290406],[-49.46946701216711,-7.836277353542899],[-50.14856833371467,-7.735186895711017],[-50.15283883564599,-7.742032674106541],[-50.15555634139946,-7.750492936330934],[-50.203844904152746,-7.9657728681881235],[-50.213560692939396,-8.009206729956139],[-50.3024144921057,-8.413941864856262],[-50.503381772387996,-9.335227630338684],[-50.50281720596993,-9.344268492961747],[-50.50102966987377,-9.348100945264248],[-48.756660038322664,-9.605280332906698],[-48.75051513713344,-9.594302000227486],[-48.743084830498404,-9.559779003910476],[-48.68401047087929,-9.283645605202933],[-48.54681010646959,-8.64154291927556],[-48.409771068971814,-7.999448978368049],[-48.41124359200153,-7.99151761862152],[-48.42312255972804,-7.989771855089557],[-48.730720312092174,-7.94493587290406]]]}"
1_2_LE07_223066_20170628,10.0,10.0,1.0166,2_19_0c,5.301,3.761,3.735,,,LE07_L1TP_223066_20170628_20170724_01_T1,1.500888382E12,0.5070741133422891,generate_pixel_qa_1.5.0,LANDSAT_7,2017-06-28T13:27:44.3960574Z,40.432499,42.29612,LEDAPS_3.2.0,223.0,66.0,312364145,[NDVI],<Element>,"LinearRing(-50.159352276307345,-7.756192616428201, -50.17472811071303,-7.825161842557559, -50.22437360017678,-8.049114618148298, -50.2470509798335,-8.151996056913445, -50.32081423237271,-8.488321854635808, -50.472999833591146,-9.185640351605084, -50.5046668492313,-9.330625760023102, -50.50528519881358,-9.34067867996108, -50.50442502190139,-9.352954325354485, -48.76752991746519,-9.601949993860886, -48.75432600007261,-9.60139644755371, -48.74103186913604,-9.53970101282935, -48.6021654806489,-8.88875548327663, -48.42862307539524,-8.073900457908211, -48.412273612300666,-7.996281474980619, -48.422665535116245,-7.987758541569335, -50.15152090834618,-7.740023462893287, -50.156089463134215,-7.747461434667161, -50.159352276307345,-7.756192616428201)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170628,1.4986564644E12,1522144878148358,2017,"{""type"":""Polygon"",""coordinates"":[[[-50.159352276307345,-7.756192616428201],[-50.17472811071303,-7.825161842557559],[-50.224373600176776,-8.049114618148298],[-50.2470509798335,-8.151996056913447],[-50.320814232372705,-8.488321854635808],[-50.472999833591146,-9.185640351605086],[-50.5046668492313,-9.330625760023104],[-50.50528519881358,-9.340678679961082],[-50.50442502190139,-9.352954325354485],[-48.76752991746519,-9.601949993860886],[-48.754326000072616,-9.60139644755371],[-48.74103186913604,-9.539701012829351],[-48.60216548064891,-8.88875548327663],[-48.42862307539524,-8.073900457908211],[-48.412273612300666,-7.996281474980619],[-48.422665535116245,-7.987758541569335],[-50.15152090834618,-7.740023462893289],[-50.15608946313422,-7.747461434667161],[-50.159352276307345,-7.756192616428201]]]}"
1_2_LE07_223066_20170714,0.0,0.0,1.016487,2_19_0c,4.648,3.08,3.481,,,LE07_L1TP_223066_20170714_20170809_01_T1,1.502274279E12,0.6593149773602398,generate_pixel_qa_1.5.0,LANDSAT_7,2017-07-14T13:27:45.1137667Z,42.813873,41.545361,LEDAPS_3.2.0,223.0,66.0,292038605,[NDVI],<Element>,"LinearRing(-48.412575546039896,-7.992193780779078, -48.41385009945459,-7.991884633641638, -48.90220775706686,-7.920616197307198, -49.43353614979125,-7.8423844955557795, -49.98112319211892,-7.761039790520303, -50.14755104980114,-7.736168174518572, -50.14947982201048,-7.736171970392583, -50.15392882213137,-7.742578324788441, -50.15826030838622,-7.759732261187192, -50.21032601053683,-7.992648917670826, -50.50256685939471,-9.328420264780704, -50.50446836600582,-9.345638842517541, -50.501370799344116,-9.349626650158346, -48.754619608061354,-9.607076795616681, -48.751046677405014,-9.595633849001503, -48.73805588697,-9.535343405637622, -48.589009665506644,-8.836750327031153, -48.440185116878965,-8.138224480370143, -48.41112591362089,-8.000271271683609, -48.412575546039896,-7.992193780779078)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170714,1.50003886511E12,1538942950773621,2017,"{""type"":""Polygon"",""coordinates"":[[[-48.4125755460399,-7.99219378077908],[-48.41385009945459,-7.991884633641638],[-48.90220775706687,-7.9206161973072],[-49.43353614979125,-7.8423844955557795],[-49.98112319211892,-7.761039790520303],[-50.14755104980113,-7.736168174518572],[-50.14947982201048,-7.736171970392585],[-50.15392882213136,-7.7425783247884405],[-50.158260308386225,-7.759732261187192],[-50.21032601053683,-7.992648917670828],[-50.50256685939471,-9.328420264780705],[-50.504468366005824,-9.345638842517541],[-50.501370799344116,-9.349626650158346],[-48.75461960806136,-9.607076795616683],[-48.751046677405014,-9.595633849001505],[-48.73805588697001,-9.535343405637622],[-48.58900966550665,-8.836750327031153],[-48.440185116878965,-8.138224480370143],[-48.41112591362089,-8.000271271683607],[-48.4125755460399,-7.99219378077908]]]}"
1_2_LE07_223066_20170730,0.0,0.0,1.015171,2_19_0c,4.744,3.416,3.292,,,LE07_L1TP_223066_20170730_20170825_01_T1,1.503656091E12,0.6127633139434524,generate_pixel_qa_1.5.0,LANDSAT_7,2017-07-30T13:27:43.9163006Z,46.610176,39.473351,LEDAPS_3.2.0,223.0,66.0,298602390,[NDVI],<Element>,"LinearRing(-49.322214254332906,-7.858230880565268, -50.140322623615155,-7.736479761133783, -50.14549502659004,-7.743099485207556, -50.19001105976159,-7.941597453992465, -50.37549645187995,-8.792267530566214, -50.483230540308874,-9.286052001710104, -50.49381531159425,-9.337378355410928, -50.493801892223296,-9.346678488147756, -50.49253740581781,-9.350116833568665, -48.74885150080138,-9.60734964557586, -48.74555502753505,-9.604636885902634, -48.74246149403172,-9.595800874812774, -48.71289030175557,-9.458446631074843, -48.541399260833856,-8.656690758572909, -48.464222525248225,-8.29453337057257, -48.42380440880975,-8.104504605952407, -48.401873145258286,-8.001021028170621, -48.40366653275324,-7.9929281018910325, -49.322214254332906,-7.858230880565268)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170730,1.50142126392E12,1538942307976078,2017,"{""type"":""Polygon"",""coordinates"":[[[-49.322214254332906,-7.858230880565268],[-50.14032262361515,-7.736479761133783],[-50.14549502659004,-7.743099485207556],[-50.190011059761595,-7.9415974539924665],[-50.375496451879954,-8.792267530566214],[-50.483230540308874,-9.286052001710104],[-50.49381531159425,-9.337378355410928],[-50.4938018922233,-9.346678488147756],[-50.49253740581781,-9.350116833568665],[-48.74885150080137,-9.607349645575859],[-48.74555502753505,-9.604636885902636],[-48.74246149403172,-9.595800874812776],[-48.71289030175557,-9.458446631074843],[-48.54139926083386,-8.656690758572909],[-48.464222525248225,-8.29453337057257],[-48.42380440880975,-8.104504605952407],[-48.40187314525828,-8.001021028170621],[-48.40366653275324,-7.9929281018910325],[-49.322214254332906,-7.858230880565268]]]}"
1_2_LE07_223066_20170815,0.0,0.0,1.012743,2_19_0c,3.961,2.602,2.986,,,LE07_L1TP_223066_20170815_20170910_01_T1,1.505042688E12,0.5534451387157043,generate_pixel_qa_1.5.0,LANDSAT_7,2017-08-15T13:27:41.5985175Z,51.819199,36.273945,LEDAPS_3.2.0,223.0,66.0,316816560,[NDVI],<Element>,"LinearRing(-48.932701651557586,-7.914802230312383, -50.13058799701153,-7.73750648758169, -50.13433159760072,-7.744433712898813, -50.13813742927514,-7.753158690616423, -50.19504542717954,-8.011613658343949, -50.243898407490256,-8.235292399570982, -50.366088877414064,-8.796100031577193, -50.459830359112274,-9.226593375653742, -50.48576413179942,-9.347007429503764, -50.482742002597156,-9.351495427712239, -48.737953985694375,-9.608487352549057, -48.735435704027914,-9.605638095590033, -48.73207383023448,-9.597134482263789, -48.61251314333309,-9.03672204188152, -48.43434915744133,-8.199998977432028, -48.406883414564234,-8.070509953058252, -48.39235163406406,-8.001503984262218, -48.39410016656417,-7.993340577690953, -48.436737296458176,-7.987145453635014, -48.932701651557586,-7.914802230312383)",LANDSAT/LE07/C01/T1_SR/LE07_223066_20170815,1.5028036616E12,1538942313272107,2017,"{""type"":""Polygon"",""coordinates"":[[[-48.932701651557586,-7.914802230312385],[-50.13058799701153,-7.73750648758169],[-50.13433159760072,-7.744433712898811],[-50.13813742927515,-7.7531586906164245],[-50.19504542717954,-8.011613658343949],[-50.243898407490256,-8.235292399570982],[-50.366088877414064,-8.796100031577193],[-50.459830359112274,-9.226593375653742],[-50.48576413179942,-9.347007429503764],[-50.482742002597156,-9.351495427712239],[-48.737953985694375,-9.608487352549055],[-48.73543570402791,-9.605638095590034],[-48.732073830234484,-9.597134482263789],[-48.612513143333096,-9.03672204188152],[-48.43434915744133,-8.199998977432028],[-48.406883414564234,-8.070509953058254],[-48.39235163406406,-8.001503984262218],[-48.39410016656417,-7.993340577690952],[-48.436737296458176,-7.987145453635016],[-48.932701651557586,-7.914802230312385]]]}"
